PLC_NM,NTN_NM,CARD_USE_AMT,CARD_UTILIIZA_CAS_CO,BASE_QUARTER
자갈치·국제시장·부평깡통야시장,중국,2117035,49,2020년 1분기
자갈치·국제시장·부평깡통야시장,체코,8500,1,2020년 1분기
자갈치·국제시장·부평깡통야시장,카자흐스탄,3600,1,2020년 1분기
자갈치·국제시장·부평깡통야시장,캐나다,1013900,13,2020년 1분기
자갈치·국제시장·부평깡통야시장,코스타리카,20500,1,2020년 1분기
자갈치·국제시장·부평깡통야시장,크로아티아,374000,1,2020년 1분기
자갈치·국제시장·부평깡통야시장,태국,284150,14,2020년 1분기
자갈치·국제시장·부평깡통야시장,터키,41000,1,2020년 1분기
자갈치·국제시장·부평깡통야시장,폴란드,34000,1,2020년 1분기
자갈치·국제시장·부평깡통야시장,푸에르토리코,535000,6,2020년 1분기
자갈치·국제시장·부평깡통야시장,프랑스,337620,27,2020년 1분기
자갈치·국제시장·부평깡통야시장,필리핀,520000,6,2020년 1분기
자갈치·국제시장·부평깡통야시장,호주,264000,10,2020년 1분기
자갈치·국제시장·부평깡통야시장,홍콩,367200,7,2020년 1분기
전포카페거리,남아프리카공화국,11000,1,2020년 1분기
전포카페거리,대만,102500,3,2020년 1분기
전포카페거리,덴마크,125100,7,2020년 1분기
전포카페거리,독일,158260,13,2020년 1분기
전포카페거리,러시아,98600,9,2020년 1분기
전포카페거리,리투아니아,52000,1,2020년 1분기
전포카페거리,멕시코,18100,1,2020년 1분기
전포카페거리,미국,4967380,170,2020년 1분기
전포카페거리,바하마,87300,3,2020년 1분기
전포카페거리,베트남,12900,1,2020년 1분기
전포카페거리,벨기에,42500,3,2020년 1분기
전포카페거리,벨라루스,35500,1,2020년 1분기
전포카페거리,브라질,31900,1,2020년 1분기
전포카페거리,스웨덴,17500,1,2020년 1분기
전포카페거리,스위스,119700,7,2020년 1분기
전포카페거리,스페인,144600,21,2020년 1분기
전포카페거리,싱가폴,210300,7,2020년 1분기
전포카페거리,사이프러스,474000,1,2020년 1분기
전포카페거리,알바니아,18400,1,2020년 1분기
전포카페거리,에스토니아,12750,1,2020년 1분기
전포카페거리,영국,681140,36,2020년 1분기
전포카페거리,오만,31000,2,2020년 1분기
전포카페거리,우크라이나,6500,1,2020년 1분기
전포카페거리,이탈리아,93200,2,2020년 1분기
전포카페거리,인도네시아,50750,3,2020년 1분기
전포카페거리,일본,1365650,46,2020년 1분기
전포카페거리,중국,159842,9,2020년 1분기
전포카페거리,카자흐스탄,71200,7,2020년 1분기
전포카페거리,캐나다,211800,8,2020년 1분기
전포카페거리,콜롬비아,82400,6,2020년 1분기
전포카페거리,태국,273500,16,2020년 1분기
전포카페거리,폴란드,8000,1,2020년 1분기
전포카페거리,프랑스,347500,17,2020년 1분기
전포카페거리,핀란드,10700,2,2020년 1분기
전포카페거리,호주,65000,2,2020년 1분기
전포카페거리,홍콩,354400,6,2020년 1분기
태종대,미국,429600,30,2020년 1분기
태종대,바하마,9900,1,2020년 1분기
태종대,브라질,3400,2,2020년 1분기
태종대,영국,13600,2,2020년 1분기
태종대,인도,107400,8,2020년 1분기
태종대,일본,131800,4,2020년 1분기
태종대,중국,7000,1,2020년 1분기
태종대,캐나다,10000,2,2020년 1분기
태종대,폴란드,14500,2,2020년 1분기
태종대,프랑스,59700,5,2020년 1분기
해운대해수욕장,그리스,102100,2,2020년 1분기
해운대해수욕장,남아프리카공화국,45000,1,2020년 1분기
해운대해수욕장,네덜란드,208200,7,2020년 1분기
해운대해수욕장,노르웨이,56989790,67,2020년 1분기
해운대해수욕장,뉴질랜드,789820,15,2020년 1분기
해운대해수욕장,대만,67200,3,2020년 1분기
해운대해수욕장,덴마크,550300,8,2020년 1분기
해운대해수욕장,독일,17546960,63,2020년 1분기
해운대해수욕장,러시아,3639320,68,2020년 1분기
해운대해수욕장,룩셈부르크,189000,1,2020년 1분기
해운대해수욕장,마카오,138000,1,2020년 1분기
해운대해수욕장,말레이시아,825598,3,2020년 1분기
해운대해수욕장,멕시코,641978,13,2020년 1분기
해운대해수욕장,몽골,10000,1,2020년 1분기
해운대해수욕장,미국,430789807,3123,2020년 1분기
해운대해수욕장,바하마,1330782,15,2020년 1분기
해운대해수욕장,버뮤다,4300,3,2020년 1분기
해운대해수욕장,베네수엘라,67130,2,2020년 1분기
해운대해수욕장,베트남,869600,6,2020년 1분기
해운대해수욕장,벨기에,35500,4,2020년 1분기
해운대해수욕장,보츠와나,25650,1,2020년 1분기
해운대해수욕장,볼리비아,108000,1,2020년 1분기
해운대해수욕장,브라질,18000,2,2020년 1분기
해운대해수욕장,사우디아라비아,616660,3,2020년 1분기
해운대해수욕장,스웨덴,16800,2,2020년 1분기
해운대해수욕장,스위스,731760,25,2020년 1분기
해운대해수욕장,스페인,35500,2,2020년 1분기
해운대해수욕장,슬로바키아,4200,1,2020년 1분기
해운대해수욕장,싱가폴,448048808,2046,2020년 1분기
해운대해수욕장,사이프러스,365000,2,2020년 1분기
해운대해수욕장,아랍에미레이트,2171200,12,2020년 1분기
해운대해수욕장,아일랜드,162700,9,2020년 1분기
해운대해수욕장,알바니아,22750,4,2020년 1분기
해운대해수욕장,영국,92228345,485,2020년 1분기
해운대해수욕장,오스트리아,2211780,50,2020년 1분기
해운대해수욕장,이탈리아,1267280,20,2020년 1분기
해운대해수욕장,인도,499270,13,2020년 1분기
해운대해수욕장,인도네시아,5481460,15,2020년 1분기
해운대해수욕장,일본,7474032,48,2020년 1분기
해운대해수욕장,자메이카,24000,1,2020년 1분기
해운대해수욕장,중국,6901704,57,2020년 1분기
해운대해수욕장,칠레,166800,1,2020년 1분기
해운대해수욕장,카자흐스탄,133900,4,2020년 1분기
해운대해수욕장,캐나다,11514840,86,2020년 1분기
해운대해수욕장,코스타리카,1200,1,2020년 1분기
해운대해수욕장,태국,3000,1,2020년 1분기
해운대해수욕장,터키,9500,1,2020년 1분기
해운대해수욕장,파나마,639160,3,2020년 1분기
해운대해수욕장,파라과이,66000,1,2020년 1분기
해운대해수욕장,폴란드,14200,2,2020년 1분기
해운대해수욕장,프랑스,2369430,45,2020년 1분기
해운대해수욕장,핀란드,451996,6,2020년 1분기
해운대해수욕장,필리핀,1015900,3,2020년 1분기
해운대해수욕장,호주,2510230,55,2020년 1분기
해운대해수욕장,홍콩,80497058,271,2020년 1분기
흰여울문화마을,그리스,10000,1,2020년 1분기
흰여울문화마을,대만,23300,3,2020년 1분기
흰여울문화마을,러시아,24800,5,2020년 1분기
흰여울문화마을,말레이시아,14500,1,2020년 1분기
흰여울문화마을,미국,101500,8,2020년 1분기
흰여울문화마을,베트남,11000,1,2020년 1분기
흰여울문화마을,스웨덴,6500,1,2020년 1분기
흰여울문화마을,스페인,14500,2,2020년 1분기
흰여울문화마을,영국,14200,2,2020년 1분기
흰여울문화마을,일본,81400,8,2020년 1분기
흰여울문화마을,중국,81375,2,2020년 1분기
흰여울문화마을,콜롬비아,11000,2,2020년 1분기
흰여울문화마을,태국,5000,1,2020년 1분기
흰여울문화마을,프랑스,17000,1,2020년 1분기
흰여울문화마을,호주,10000,1,2020년 1분기
BIFF광장&용두산공원&보수동책방골목,네덜란드,51200,10,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,노르웨이,58000,1,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,대만,343200,12,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,덴마크,55800,6,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,독일,733300,61,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,러시아,10724112,406,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,말레이시아,183450,7,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,멕시코,29600,3,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,몽골,15300,2,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,미국,7620500,419,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,미얀마,33000,1,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,바하마,29900,3,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,베네수엘라,26100,1,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,베트남,250200,10,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,벨기에,4400,1,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,벨라루스,27700,1,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,브라질,97900,4,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,사우디아라비아,39100,2,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,스웨덴,183300,19,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,스위스,18350,3,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,스페인,198800,17,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,슬로바키아,10000,1,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,싱가폴,399310,12,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,사이프러스,87150,3,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,아랍에미레이트,35900,1,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,아이슬란드,8000,1,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,아일랜드,281000,6,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,에스토니아,3500,1,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,에콰도르,32200,2,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,영국,2523362,70,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,오스트리아,86800,3,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,우크라이나,87100,10,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,이스라엘,5000,1,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,이탈리아,210600,8,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,인도,390450,9,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,인도네시아,312100,14,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,일본,3252310,66,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,중국,9149345,102,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,체코,75500,8,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,칠레,105400,5,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,카자흐스탄,108100,4,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,카타르,60000,2,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,캐나다,267000,14,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,콜롬비아,7600,2,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,크로아티아,22000,2,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,태국,434800,15,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,터키,54000,5,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,파라과이,3900,1,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,포르투갈,17000,3,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,폴란드,28800,4,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,푸에르토리코,151000,5,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,프랑스,2199950,142,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,핀란드,133200,14,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,필리핀,74720,5,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,헝가리,36000,4,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,호주,202500,10,2020년 2분기
BIFF광장&용두산공원&보수동책방골목,홍콩,141000,6,2020년 2분기
감천문화마을,그리스,13400,1,2020년 2분기
감천문화마을,네덜란드,133100,15,2020년 2분기
감천문화마을,노르웨이,68900,11,2020년 2분기
감천문화마을,대만,33100,5,2020년 2분기
감천문화마을,덴마크,104000,10,2020년 2분기
감천문화마을,독일,481900,74,2020년 2분기
감천문화마을,러시아,218370,34,2020년 2분기
감천문화마을,루마니아,22500,2,2020년 2분기
감천문화마을,말레이시아,86500,10,2020년 2분기
감천문화마을,멕시코,43500,4,2020년 2분기
감천문화마을,몽골,40000,3,2020년 2분기
감천문화마을,미국,3329850,295,2020년 2분기
감천문화마을,바하마,12500,2,2020년 2분기
감천문화마을,베네수엘라,37300,5,2020년 2분기
감천문화마을,베트남,28100,2,2020년 2분기
감천문화마을,벨기에,18500,4,2020년 2분기
감천문화마을,벨라르스,40000,5,2020년 2분기
감천문화마을,브라질,81100,7,2020년 2분기
감천문화마을,스웨덴,156500,24,2020년 2분기
감천문화마을,스위스,146000,13,2020년 2분기
감천문화마을,스페인,156700,23,2020년 2분기
감천문화마을,슬로바키아,39000,2,2020년 2분기
감천문화마을,싱가폴,29500,3,2020년 2분기
감천문화마을,영국,797500,111,2020년 2분기
감천문화마을,오스트리아,18500,3,2020년 2분기
감천문화마을,우크라이나,25500,5,2020년 2분기
감천문화마을,이스라엘,9000,1,2020년 2분기
감천문화마을,이탈리아,31500,5,2020년 2분기
감천문화마을,인도,9000,2,2020년 2분기
감천문화마을,인도네시아,7000,2,2020년 2분기
감천문화마을,일본,110300,10,2020년 2분기
감천문화마을,중국,531288,39,2020년 2분기
